Time(s),Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular Momentum X (dps),Angular Momentum Y (dps),Angular Momentum Z (dps)
5.967487,0.019043,0.998169,-0.112427,-0.392914,0.392914,1.144409
5.967633,0.016846,1.000732,-0.115967,0.392914,-1.186371,-0.766754
5.967802,0.017944,1.002075,-0.119873,-0.392914,1.182556,-1.911163
5.967926,0.021606,1.002197,-0.121216,-0.782013,-0.396729,-0.385284
5.968075,0.020264,0.994629,-0.121704,0.000000,-0.396729,-0.766754
5.968221,0.013794,0.994995,-0.118652,-0.392914,0.000000,0.381470
5.968368,0.010132,0.997192,-0.118774,0.392914,0.000000,-0.385284
5.968515,0.016357,0.997681,-0.117188,0.392914,-1.186371,0.000000
5.968662,0.015503,1.000366,-0.118286,0.392914,-0.396729,-1.529694
5.968809,0.014282,0.999390,-0.118530,-0.392914,0.000000,0.000000
5.968956,0.017700,0.998779,-0.114136,-0.782013,0.000000,-1.529694
5.969103,0.015991,1.006592,-0.119019,1.174927,0.785828,1.525879
5.969250,0.015381,1.005005,-0.118774,-1.174927,-0.789642,-2.292633
5.969397,0.018921,0.999878,-0.115845,1.174927,0.785828,1.525879
5.969544,0.017212,0.997314,-0.116089,-1.174927,-1.972198,-1.529694
5.969691,0.013428,0.994141,-0.115234,0.782013,-0.396729,0.000000
5.969838,0.011353,0.996948,-0.114258,1.174927,-0.789642,-2.674103
5.969985,0.006226,1.000854,-0.114990,-1.564026,0.392914,1.525879
5.970132,0.008545,1.002686,-0.119629,1.174927,0.785828,-0.766754
5.970279,0.009155,1.001221,-0.117065,-0.782013,0.392914,-0.385284
5.970426,0.004639,1.001953,-0.115234,-0.392914,-0.789642,0.000000
5.970573,0.007446,0.998047,-0.112183,0.000000,-1.579285,-0.766754
5.970720,0.012085,0.994873,-0.112793,-0.392914,2.365112,1.525879
5.970866,0.014648,0.994141,-0.116699,0.392914,-4.734039,-3.055573
5.971013,0.010376,0.995850,-0.117065,0.782013,3.547668,-0.385284
5.971160,0.011597,0.995728,-0.116943,0.392914,-1.972198,-0.385284
5.971307,0.013794,0.995850,-0.116333,-1.564026,2.365112,-0.385284
5.971454,0.020264,0.999756,-0.115112,0.782013,-1.186371,0.381470
5.971602,0.023315,0.994751,-0.112793,-0.782013,0.785828,0.762939
5.971748,0.012817,0.999268,-0.118530,-1.956940,-1.579285,-1.911163
5.971895,0.017090,0.998169,-0.118652,3.520966,0.392914,0.381470
5.972042,0.016968,0.994019,-0.120483,-1.174927,-2.368927,-2.674103
5.972186,0.012817,0.995972,-0.124634,-1.174927,1.575470,1.907349
5.972336,0.014404,1.002075,-0.119141,1.174927,0.785828,-1.529694
5.972483,0.009766,1.002808,-0.116089,0.000000,-0.789642,-0.766754
5.972630,0.008789,0.999023,-0.117432,0.392914,-0.396729,-1.529694
5.972777,0.013428,0.998657,-0.118896,-1.174927,2.365112,3.814697
5.972924,0.014038,0.999512,-0.114990,2.349854,-2.761841,-3.055573
5.973071,0.014893,1.000488,-0.116089,-2.738953,-1.579285,-1.529694
5.973218,0.019409,0.995483,-0.119141,2.349854,-0.396729,0.762939
5.973364,0.016968,0.994629,-0.117310,-1.564026,1.968384,-0.385284
5.973511,0.011841,0.996338,-0.114746,2.349854,-2.761841,-0.385284
5.973658,0.008911,0.994507,-0.118042,-4.306793,1.575470,-1.529694
5.973806,0.009766,0.995361,-0.121094,3.131866,0.000000,0.381470
5.973952,0.012207,1.000610,-0.115112,0.000000,-0.396729,-1.148224
5.974099,0.011475,0.997437,-0.116211,-1.956940,-0.396729,1.525879
5.974246,0.010376,0.999390,-0.116577,1.564026,0.000000,-2.674103
5.974394,0.010132,0.997314,-0.117188,-0.392914,-1.579285,-1.148224
5.974540,0.012329,1.002563,-0.121826,0.392914,0.785828,1.144409
5.974687,0.009521,1.000854,-0.114990,-0.782013,0.000000,-0.385284
5.974834,0.009888,0.990356,-0.111938,-0.392914,1.575470,-0.385284
5.974981,0.007568,0.990967,-0.114624,1.174927,-0.396729,-0.385284
5.975128,0.015747,0.989502,-0.117676,-0.392914,-1.972198,0.000000
5.975275,0.017212,0.990967,-0.121582,0.000000,0.785828,-2.674103
5.975422,0.015869,0.999756,-0.119141,-2.349854,-1.972198,0.381470
5.975569,0.016846,1.002441,-0.113525,3.520966,0.000000,-0.385284
5.975716,0.012573,1.001709,-0.115356,-1.956940,0.785828,0.762939
5.975863,0.015259,1.002075,-0.117310,1.564026,-0.789642,-2.674103
5.976010,0.008911,0.993286,-0.119629,-0.392914,1.968384,2.288818
5.976157,0.007324,0.995605,-0.123535,-1.174927,-0.396729,-0.385284
5.976303,0.008667,1.001587,-0.117432,2.349854,-1.579285,-3.437042
5.976451,0.009766,1.000610,-0.115112,-3.520966,2.365112,3.433228
5.976597,0.014648,0.996216,-0.116821,3.913879,-4.337311,-3.437042
5.976744,0.012695,0.991455,-0.116699,-3.131866,1.575470,0.381470
5.976892,0.012329,0.994263,-0.113892,3.520966,-0.789642,-1.148224
5.977038,0.007935,0.994385,-0.114868,-2.738953,1.968384,0.762939
5.977185,0.013062,0.991943,-0.117554,1.174927,-0.396729,-0.385284
5.977332,0.019775,1.000854,-0.120239,0.000000,-1.186371,-1.529694
5.977478,0.017822,1.005127,-0.119019,-0.782013,1.182556,0.381470
5.977626,0.017090,0.998291,-0.116089,1.174927,-1.579285,0.000000
5.977773,0.014526,0.999023,-0.117432,-2.738953,1.182556,-1.529694
5.977920,0.015747,0.997925,-0.118164,1.956940,-1.972198,-0.766754
5.978067,0.012695,0.992065,-0.118896,0.782013,0.785828,0.000000
5.978214,0.015625,0.990845,-0.116821,-0.782013,-0.789642,0.381470
5.978361,0.008789,0.992432,-0.112793,0.000000,0.785828,-0.385284
5.978509,0.005249,0.993042,-0.118530,0.782013,-0.396729,-1.529694
5.978655,0.009644,0.997803,-0.117920,-0.782013,-1.186371,1.907349
5.978802,0.012573,1.000244,-0.114380,-2.349854,0.000000,-0.766754
5.978949,0.011597,1.001587,-0.119629,1.956940,-0.789642,-2.292633
5.979095,0.012451,1.004517,-0.117065,0.000000,0.000000,0.762939
5.979242,0.022339,0.997803,-0.113037,0.000000,-0.789642,-0.766754
5.979389,0.025146,0.987549,-0.116699,-0.782013,3.150940,-1.148224
5.979537,0.020386,0.991577,-0.118530,0.782013,-3.154755,0.762939
5.979688,0.014526,1.001587,-0.117676,-0.782013,1.182556,0.000000
5.979830,0.016235,0.997314,-0.116333,1.174927,-1.186371,-1.148224
5.979977,0.009277,0.996216,-0.114746,-0.782013,-1.186371,0.381470
5.980124,0.004395,0.996704,-0.120483,-2.738953,1.575470,-0.766754
5.980271,0.011475,0.996826,-0.119873,3.520966,-3.154755,-3.437042
5.980418,0.011230,1.003906,-0.118896,-1.956940,2.365112,3.814697
5.980565,0.001953,0.999146,-0.120361,1.564026,0.000000,-2.674103
5.980712,0.010254,0.996094,-0.121826,-1.564026,0.000000,2.670288
5.981120,0.016724,0.999023,-0.117676,0.392914,-0.396729,-2.292633
5.981300,0.020020,1.001099,-0.116333,-0.782013,-2.761841,0.000000
5.981447,0.016357,1.002930,-0.117676,1.174927,3.547668,0.000000
5.981593,0.014282,0.992554,-0.120850,0.392914,-3.551483,-1.529694
5.981741,0.013062,0.995972,-0.115112,0.000000,2.758026,0.762939
5.981888,0.009644,0.994995,-0.114380,-1.956940,-2.761841,-1.148224
5.982034,0.013306,0.994141,-0.114990,1.956940,1.575470,0.381470
5.982203,0.015137,1.000854,-0.115356,-1.174927,-1.186371,-0.385284
5.982329,0.016113,0.998047,-0.118408,1.564026,1.968384,-1.529694
5.982477,0.013916,0.997314,-0.115234,-1.564026,-3.551483,0.762939
5.982623,0.015625,0.994751,-0.116089,-0.392914,2.365112,-0.766754
5.982770,0.016235,0.994141,-0.116333,1.956940,-0.396729,0.762939
5.982914,0.018188,1.004028,-0.119385,-0.782013,-1.186371,-2.674103
5.983064,0.016602,1.002563,-0.116211,-1.564026,1.575470,1.525879
5.983210,0.012329,0.994507,-0.114502,0.392914,-1.972198,-1.148224
5.983357,0.011841,0.991943,-0.118530,0.392914,1.182556,-1.148224
5.983504,0.008057,0.995850,-0.121582,0.392914,-2.368927,0.000000
5.983651,0.021484,0.995728,-0.120483,-0.782013,1.575470,-1.148224
5.983798,0.014526,0.993042,-0.117554,0.782013,-0.789642,0.381470
5.983945,0.010132,0.994629,-0.117188,-0.782013,1.575470,-0.766754
5.984092,0.014893,0.993164,-0.115845,0.392914,-2.368927,0.381470
5.984239,0.014771,0.993896,-0.117920,0.000000,-0.396729,-1.529694
5.984386,0.010620,0.995605,-0.115845,0.000000,1.968384,1.144409
5.984533,0.015015,0.997681,-0.115356,-0.392914,-1.186371,-1.148224
5.984680,0.024292,0.995361,-0.120239,0.782013,-1.186371,-1.529694
5.984827,0.014282,0.994629,-0.119751,0.000000,0.785828,-0.766754
5.984974,0.011353,0.998535,-0.119263,-0.392914,0.785828,1.144409
5.985120,0.015503,0.993896,-0.123047,0.392914,-2.368927,-1.148224
5.985267,0.015991,0.995361,-0.119507,-1.174927,1.575470,1.907349
5.985415,0.018311,0.998535,-0.118408,0.000000,-1.972198,-1.911163
5.985561,0.017212,1.000244,-0.118896,0.000000,1.182556,-0.766754
5.985709,0.019531,1.000244,-0.117920,2.349854,-4.734039,-1.529694
5.985856,0.017334,1.000244,-0.117310,-2.738953,5.123138,1.525879
5.986002,0.012695,1.001587,-0.115112,1.564026,-2.368927,-2.292633
5.986149,0.017334,0.999512,-0.118530,-2.349854,2.365112,2.288818
5.986296,0.017212,0.996582,-0.122559,2.349854,-2.368927,-2.674103
5.986444,0.015503,0.989502,-0.122559,-0.782013,-0.789642,0.762939
5.986590,0.012451,0.991699,-0.117310,0.392914,1.575470,-1.148224
5.986737,0.014893,0.996582,-0.115479,0.000000,-0.789642,0.762939
5.986884,0.018311,0.994629,-0.116577,-0.782013,-0.396729,-0.766754
5.987031,0.016479,0.999634,-0.119629,2.349854,-0.396729,-1.529694
5.987178,0.012085,0.999390,-0.120361,-2.738953,0.000000,0.381470
5.987325,0.015137,0.993164,-0.116455,-0.392914,1.968384,-0.385284
5.987472,0.015381,0.995361,-0.117920,0.392914,-2.761841,0.381470
5.987619,0.019897,0.993896,-0.117188,0.000000,0.785828,-1.148224
5.987766,0.018188,1.000977,-0.119385,1.564026,-1.579285,-1.148224
5.987913,0.013672,1.002197,-0.115845,-0.782013,0.785828,1.525879
5.988060,0.012207,1.000366,-0.115723,0.392914,0.000000,-1.911163
5.988204,0.011475,1.001953,-0.115723,-0.392914,0.000000,-1.911163
5.988354,0.015625,0.996582,-0.114380,-0.392914,0.392914,2.670288
5.988500,0.015503,0.999390,-0.118164,1.174927,-2.368927,-2.292633
5.988647,0.015259,1.000488,-0.115356,-2.349854,2.365112,0.000000
5.988794,0.012207,0.999390,-0.116699,2.738953,-1.972198,-1.529694
5.988941,0.016479,0.999512,-0.120605,-0.392914,0.785828,-0.385284
5.989088,0.016113,0.995605,-0.118774,-0.392914,1.182556,0.762939
5.989235,0.010376,0.990723,-0.117554,-1.174927,-1.579285,-1.148224
5.989382,0.016235,0.995728,-0.121704,1.174927,0.785828,0.381470
5.989529,0.018677,1.002808,-0.116943,0.782013,-1.186371,-2.292633
5.989676,0.014160,0.999634,-0.117432,-2.349854,1.575470,1.525879
5.989823,0.016357,0.998047,-0.120972,0.782013,-2.761841,-2.292633
5.989970,0.013428,0.997314,-0.114380,1.174927,2.758026,2.288818
5.990117,0.008057,0.988770,-0.118286,-1.564026,-1.972198,-1.911163
5.990264,0.012695,0.993408,-0.118408,1.956940,0.785828,-1.529694
5.990413,0.016113,1.000732,-0.117065,0.000000,-0.789642,0.000000
5.990558,0.014526,1.000244,-0.121216,0.782013,-0.396729,-1.148224
5.990705,0.015015,0.998779,-0.119263,-4.695892,0.392914,2.288818
5.990852,0.013306,0.995850,-0.120605,4.695892,-1.186371,-2.674103
5.990999,0.008179,0.995850,-0.119507,-2.738953,1.182556,1.144409
5.991146,0.017944,0.995850,-0.115845,1.174927,-0.789642,-2.674103
5.991292,0.017944,1.000732,-0.116089,-1.564026,1.182556,1.907349
5.991439,0.014160,0.998413,-0.118408,1.956940,-1.579285,-3.055573
5.991586,0.013428,0.998169,-0.119507,0.000000,1.182556,1.525879
5.991733,0.010620,1.000366,-0.117920,-0.392914,-2.368927,-0.385284
5.991880,0.017212,0.996582,-0.117920,-0.782013,0.000000,-1.911163
5.992027,0.015869,0.994873,-0.119019,-0.782013,2.365112,0.381470
5.992174,0.013428,1.001587,-0.115967,0.782013,-2.368927,1.144409
5.992321,0.009888,1.003296,-0.114624,-0.392914,0.785828,-2.674103
5.992468,0.012939,0.997314,-0.118042,1.564026,-1.186371,-0.766754
5.992615,0.012817,0.994141,-0.119629,-0.392914,1.182556,1.144409
5.992796,0.012207,0.992432,-0.114258,-0.782013,-0.789642,-0.385284
5.992910,0.015747,0.996704,-0.114380,0.392914,-0.396729,-0.385284
5.993060,0.014404,0.998535,-0.117798,-1.564026,0.000000,-0.385284
5.993215,0.016479,0.999512,-0.119751,1.956940,0.000000,-1.148224
5.993448,0.015747,1.000122,-0.123535,1.174927,0.785828,0.381470
5.993712,0.006348,1.000977,-0.118652,0.782013,-1.186371,-3.437042
5.993844,0.013550,0.997681,-0.117065,-1.564026,0.785828,2.288818
5.993963,0.013550,0.990356,-0.117310,0.782013,1.182556,-2.292633
5.994105,0.008667,1.000854,-0.114380,-0.392914,-1.186371,0.762939
5.994243,0.013428,1.004028,-0.113281,0.000000,-2.368927,-2.674103
5.994508,0.016479,0.998047,-0.116821,-2.738953,-1.186371,1.144409
5.994683,0.021118,0.993774,-0.115601,1.174927,0.000000,-1.529694
5.994824,0.018311,0.991577,-0.116211,2.349854,0.785828,-1.911163
5.995031,0.010864,0.994995,-0.116577,-1.564026,0.000000,-1.148224
5.995113,0.010864,0.995483,-0.115356,-0.392914,0.392914,4.196167
5.995263,0.013550,0.991333,-0.115234,0.782013,-2.761841,-4.962921
5.995418,0.016846,0.998535,-0.116333,1.174927,0.785828,-0.385284
5.995581,0.010376,0.999756,-0.118286,-1.956940,1.182556,3.433228
5.995767,0.015381,0.995361,-0.114868,0.392914,-1.186371,-3.055573
5.998447,0.016357,1.000000,-0.115112,-1.174927,1.182556,1.144409
5.998679,0.018066,0.996826,-0.120605,-2.349854,0.000000,-0.385284
6.006571,0.013184,0.998901,-0.112915,-2.349854,0.000000,-0.766754
6.006751,0.020142,0.997925,-0.114624,2.349854,-0.789642,0.000000
6.006883,0.025146,0.996338,-0.117676,-1.564026,0.785828,-0.385284
6.007027,0.020752,0.996338,-0.116577,0.392914,0.000000,-0.385284
6.007178,0.014038,0.998047,-0.114014,1.174927,-0.396729,-2.292633
6.007351,0.014648,0.998291,-0.116577,-0.392914,-0.396729,0.000000
6.007480,0.010376,0.995361,-0.120239,-0.782013,1.575470,1.144409
6.007623,0.014893,0.998901,-0.123169,0.782013,-1.972198,-1.148224
6.007777,0.017944,0.996826,-0.118652,-1.564026,0.785828,0.000000
6.008026,0.017212,1.000610,-0.119751,-1.956940,0.000000,0.381470
6.008861,0.014648,0.999268,-0.115234,-0.392914,0.000000,0.381470
6.009145,0.013306,1.005127,-0.115845,-3.131866,3.150940,3.433228
6.009230,0.013306,1.003540,-0.119263,-3.131866,3.150940,3.433228
6.009377,0.012451,1.000122,-0.118408,1.174927,-0.789642,-3.437042
6.009947,0.015137,1.000977,-0.112549,1.174927,-2.761841,-0.385284
6.010187,0.008789,0.999146,-0.116821,0.782013,0.392914,-1.148224
6.010502,0.017822,0.992676,-0.119263,-0.782013,0.392914,-2.674103
6.010695,0.013794,0.995483,-0.119751,0.000000,0.785828,3.051758
6.010896,0.013794,0.999146,-0.116699,0.782013,-0.789642,-3.055573
6.010981,0.013794,1.002075,-0.117432,-1.956940,1.575470,0.762939
6.011144,0.013550,0.996094,-0.116333,1.956940,-2.761841,-1.148224
6.011293,0.008667,0.992554,-0.119019,0.782013,0.392914,-1.148224
6.011427,0.014526,0.997314,-0.119507,-1.564026,-1.579285,0.000000
6.011572,0.017090,0.996094,-0.118286,0.782013,1.575470,1.907349
6.011719,0.018066,0.991821,-0.124146,-1.174927,-0.789642,-1.911163
6.011866,0.012695,0.994141,-0.122192,1.564026,0.392914,-0.385284
6.012016,0.014526,0.998291,-0.117554,-3.520966,1.968384,1.144409
6.014511,0.014282,0.997070,-0.116943,0.392914,-2.761841,0.381470
6.014679,0.020874,0.994507,-0.115967,-0.392914,1.575470,-0.385284
6.014835,0.019531,0.997925,-0.115967,0.000000,-3.154755,-1.148224
6.014959,0.018433,0.993774,-0.116699,1.174927,-0.789642,-1.911163
6.016400,0.013794,0.999023,-0.119385,-0.392914,1.575470,-1.911163
6.016578,0.014648,1.001709,-0.118042,0.392914,0.785828,-0.385284
6.017735,0.011597,0.995361,-0.119995,3.131866,1.575470,-1.148224
6.017893,0.014526,0.997803,-0.117798,-1.956940,1.182556,-0.766754
6.018048,0.014893,0.997437,-0.119141,1.174927,-1.186371,-0.766754
6.018189,0.012695,0.997192,-0.119141,-1.956940,-0.789642,0.381470
6.018332,0.016235,0.995605,-0.116699,0.000000,-3.551483,-0.766754
6.018482,0.014526,0.998413,-0.118530,0.392914,0.000000,0.000000
6.018626,0.015747,0.998169,-0.118774,-0.392914,0.392914,-0.385284
6.018773,0.014038,0.996948,-0.115845,0.392914,1.575470,-0.385284
6.018921,0.023071,1.001709,-0.116455,0.392914,1.182556,-0.766754
6.019074,0.023071,0.998047,-0.119629,-0.782013,0.000000,-1.148224
6.019214,0.013672,1.000488,-0.118896,0.782013,-0.396729,0.000000
6.019361,0.015625,0.999634,-0.114990,-0.782013,-0.396729,-0.385284
6.019508,0.014160,1.001587,-0.115112,-1.174927,-3.551483,-1.148224
6.019655,0.011353,1.003540,-0.114258,1.564026,1.968384,1.907349
6.019801,0.012207,0.995117,-0.112183,0.000000,-1.579285,-2.292633
6.019948,0.013916,0.999390,-0.114624,0.782013,1.182556,-0.385284
6.020095,0.013184,0.996948,-0.118774,-2.738953,1.575470,0.381470
6.020301,0.007812,0.996094,-0.114746,4.306793,0.785828,-1.529694
6.020387,0.010620,0.994629,-0.115234,-2.738953,-2.368927,-0.385284
6.020539,0.015991,0.993896,-0.117798,1.564026,-3.154755,-1.148224
6.020684,0.018188,0.992798,-0.120483,-3.520966,2.758026,1.907349
6.020830,0.019043,0.990479,-0.122437,2.349854,-3.154755,-1.529694
6.020977,0.017578,0.997192,-0.116943,1.174927,0.000000,0.000000
6.021124,0.015137,0.999756,-0.115601,-0.782013,1.968384,1.144409
6.021271,0.017578,1.000732,-0.115112,0.000000,0.392914,-2.674103
6.021418,0.012817,0.999268,-0.118896,0.782013,-1.579285,0.381470
6.021621,0.016235,1.000000,-0.119629,-2.738953,0.785828,-0.766754
6.021938,0.012573,1.000244,-0.118530,0.392914,-0.396729,-1.911163
6.022147,0.017334,1.001953,-0.113159,2.349854,-1.186371,0.762939
6.022300,0.022827,1.002197,-0.107788,-1.564026,-0.789642,-1.529694
6.022455,0.013672,0.998535,-0.109863,-0.782013,3.940582,0.762939
6.022594,0.018433,0.995361,-0.113403,1.174927,-0.789642,-0.385284
6.022735,0.017090,0.992920,-0.116089,-0.392914,-1.579285,-2.674103
6.022896,0.023071,0.994019,-0.115234,-3.913879,0.785828,1.907349
6.023035,0.018433,0.998779,-0.113525,2.738953,-1.186371,-0.385284
6.023182,0.014771,0.997925,-0.116821,1.174927,-0.789642,-1.529694
6.023329,0.015259,1.000854,-0.114502,0.782013,-1.579285,-0.766754
6.023475,0.016113,1.002319,-0.114502,0.000000,2.758026,1.144409
6.023619,0.016724,0.998169,-0.115967,-0.392914,-0.789642,-2.674103
6.023769,0.009766,0.995483,-0.120239,-1.174927,-0.789642,1.144409
6.023916,0.015503,0.995239,-0.121826,-0.782013,1.968384,0.762939
6.024078,0.015869,0.996460,-0.117554,1.174927,-2.368927,-1.148224
6.024213,0.010132,0.995850,-0.118530,-1.174927,-1.579285,-1.911163
6.024357,0.014648,0.994385,-0.119751,0.392914,0.000000,0.381470
6.024504,0.012085,0.991943,-0.116089,0.000000,0.000000,-1.148224
6.024651,0.012573,0.989868,-0.113159,0.782013,1.575470,1.144409
6.024798,0.013794,0.990723,-0.116577,-1.174927,-0.396729,-1.911163
6.024945,0.013550,0.990967,-0.117798,0.782013,-1.186371,0.000000
6.025092,0.012939,0.994873,-0.118042,-3.520966,1.575470,0.000000
6.025239,0.018188,0.992310,-0.116211,3.913879,-3.154755,-2.292633
6.025394,0.017822,0.990356,-0.117676,-2.349854,-0.396729,3.814697
6.025532,0.013916,0.996216,-0.117676,0.392914,1.182556,-2.674103
6.025680,0.009033,0.998779,-0.114502,2.349854,-0.789642,-0.766754
6.025826,0.012573,0.997681,-0.120605,-2.349854,-0.396729,-1.529694
6.025974,0.014404,0.994263,-0.120605,1.174927,1.182556,1.907349
6.026120,0.011475,0.997681,-0.117432,-1.174927,-0.789642,-3.437042
6.026268,0.015381,0.997070,-0.114014,-0.782013,0.000000,2.288818
6.026418,0.018066,0.997437,-0.115967,0.000000,0.000000,0.381470
6.026562,0.012939,0.994751,-0.124146,2.349854,-1.972198,-1.529694
6.026966,0.013672,1.000488,-0.122314,-0.392914,-1.186371,-0.385284
6.027143,0.009521,0.999268,-0.117065,-1.956940,0.785828,-0.766754
6.027291,0.015625,0.992798,-0.117798,0.782013,0.785828,0.762939
6.027438,0.021484,0.999756,-0.123413,0.782013,-3.154755,-1.911163
6.027588,0.017822,1.002075,-0.120361,-0.782013,1.575470,-0.385284
6.027733,0.017212,0.996826,-0.115479,1.956940,-0.789642,-1.148224
6.027902,0.015259,0.995850,-0.120605,-0.392914,-1.186371,0.762939
6.028031,0.012207,0.999390,-0.115601,-1.174927,0.392914,0.381470
6.028178,0.012939,0.997681,-0.116943,0.000000,0.392914,-1.529694
6.028324,0.014282,0.998535,-0.116211,0.392914,1.182556,-1.529694
6.028471,0.019043,1.003418,-0.113037,-1.956940,-0.396729,1.144409
6.028619,0.020996,0.997314,-0.117432,1.956940,0.000000,0.381470
6.028765,0.012695,0.998779,-0.121338,0.392914,-1.972198,-1.911163
6.028912,0.010254,0.998657,-0.119141,-1.564026,1.968384,0.762939
6.029059,0.009888,0.999878,-0.116699,1.564026,-4.337311,-1.911163
6.029212,0.013916,1.001099,-0.118896,-1.174927,2.758026,1.144409
6.029353,0.014893,1.004028,-0.120728,0.782013,-1.579285,-1.911163
6.029501,0.009155,0.999146,-0.125244,-1.956940,0.392914,0.000000
6.029647,0.012573,0.994385,-0.124878,-0.392914,1.182556,0.381470
6.029794,0.015137,0.994751,-0.122925,2.738953,0.392914,-0.766754
6.029941,0.018921,0.995239,-0.121704,-0.782013,-1.186371,1.907349
6.030088,0.012207,0.997192,-0.116943,0.000000,0.000000,-3.437042
6.030235,0.014404,0.996948,-0.117798,0.782013,-3.944397,1.144409
6.030389,0.014038,1.000977,-0.119873,-2.349854,1.575470,-0.766754
6.030530,0.012817,1.004761,-0.118164,0.782013,0.392914,0.381470
6.030676,0.014404,1.001953,-0.116455,-0.392914,0.785828,-3.437042
6.030823,0.015381,0.992432,-0.112915,1.174927,-0.396729,1.907349
6.030970,0.014160,0.997559,-0.114990,-1.564026,1.182556,0.381470
6.031117,0.011963,0.999268,-0.116089,2.349854,-2.368927,-1.148224
6.031263,0.013428,0.997803,-0.117310,-0.392914,0.392914,0.381470
6.031410,0.011963,1.000610,-0.119263,0.392914,-0.396729,-1.529694
6.031560,0.010864,0.997437,-0.117310,-1.956940,-1.972198,-0.385284
6.032000,0.012085,0.991699,-0.117676,-1.564026,0.785828,-1.148224
6.032142,0.015991,0.994263,-0.120972,3.131866,-1.186371,0.381470
6.032292,0.013184,0.996460,-0.114380,-0.782013,-1.972198,0.000000
6.032439,0.015991,0.996582,-0.115356,0.000000,0.000000,-2.674103
6.032581,0.015381,0.996582,-0.119751,-1.174927,-1.186371,1.525879
6.032733,0.011475,1.001465,-0.120972,-0.392914,0.392914,-0.385284
6.032887,0.010498,1.001953,-0.119385,-1.174927,1.182556,-1.529694
6.033027,0.005493,0.993408,-0.113770,3.131866,-0.396729,-0.766754
6.033174,0.013550,0.993530,-0.113159,-1.956940,1.182556,2.288818
6.033321,0.018188,0.997925,-0.118286,1.956940,-1.972198,-2.292633
6.033468,0.016846,1.005127,-0.118774,-0.782013,-0.789642,-0.766754
6.033615,0.012207,1.005005,-0.115845,-0.782013,-1.579285,-0.766754
6.033762,0.008667,1.001221,-0.117920,0.392914,1.182556,0.000000
6.033909,0.010986,0.998413,-0.118652,-1.956940,-0.396729,0.381470
6.034055,0.008057,0.993286,-0.115845,1.956940,-1.186371,-2.674103
6.034209,0.011230,0.993164,-0.116089,-0.392914,1.575470,0.762939
6.034349,0.018555,0.998047,-0.116333,0.000000,0.785828,-0.385284
6.034499,0.018066,1.006714,-0.118652,2.349854,-0.789642,0.000000
6.034644,0.018066,1.001343,-0.117920,-3.131866,-1.579285,-1.529694
6.034832,0.019409,0.996948,-0.115112,0.782013,0.392914,-0.385284
6.034937,0.011353,0.996094,-0.111084,-1.174927,-1.579285,-1.148224
6.035085,0.011963,0.996460,-0.115723,0.000000,1.182556,0.762939
6.035231,0.015137,0.997681,-0.122803,0.000000,0.785828,-0.385284
6.035438,0.014526,0.996338,-0.116699,1.564026,-0.789642,-2.292633
6.035521,0.014526,1.000977,-0.112549,-1.174927,0.392914,1.907349
6.035672,0.018188,1.001587,-0.119019,2.349854,-0.789642,-0.766754
6.035820,0.019287,1.002441,-0.113892,-0.392914,-3.551483,-1.148224
6.035966,0.012817,1.002686,-0.116699,-3.131866,3.547668,0.762939
6.036113,0.012329,1.000488,-0.121338,0.000000,-2.368927,-2.292633
6.036259,0.012451,0.995850,-0.119629,0.000000,1.575470,1.144409
6.036407,0.015625,0.993408,-0.118286,1.564026,-1.186371,-1.529694
6.036554,0.014160,1.000488,-0.113525,0.000000,0.000000,1.144409
6.036765,0.018677,0.995728,-0.117920,1.564026,-0.789642,-2.292633
6.036845,0.018677,0.993042,-0.120728,-1.174927,1.182556,1.144409
6.036998,0.013672,0.997070,-0.121948,-1.956940,-1.186371,0.000000
6.037141,0.013306,0.991943,-0.117554,1.956940,-1.972198,-1.529694
6.037285,0.012329,0.997559,-0.116089,-0.782013,2.365112,-0.385284
6.037436,0.014893,1.001343,-0.120972,-1.174927,-0.396729,-1.148224
6.037583,0.018311,0.998901,-0.120483,2.738953,0.785828,1.525879
6.037731,0.013184,0.999390,-0.119629,1.174927,0.000000,-2.292633
6.037874,0.008179,0.997681,-0.119629,-0.782013,-1.186371,-1.148224
6.038067,0.007690,0.996338,-0.117920,-0.782013,-1.186371,2.288818
6.038166,0.008911,0.996948,-0.116211,-0.392914,-0.396729,-2.292633
6.038318,0.010132,0.996704,-0.118774,-1.956940,1.182556,1.525879
6.038467,0.016968,1.003174,-0.120361,-0.392914,0.000000,-2.292633
6.038611,0.016235,0.999756,-0.118896,1.956940,-0.789642,0.381470
6.038759,0.012817,0.998657,-0.118286,1.956940,0.392914,-1.148224
6.038905,0.014404,1.001953,-0.117432,-1.174927,0.785828,-1.148224
6.039052,0.012207,0.997192,-0.119629,0.000000,-1.972198,1.525879
6.039199,0.015015,1.001221,-0.119629,-0.782013,-0.396729,1.144409
6.039375,0.018921,1.003296,-0.121094,1.564026,0.000000,-4.199982
6.039488,0.016846,0.997437,-0.119019,-3.520966,1.182556,3.433228
6.039640,0.016846,0.999023,-0.113647,1.564026,-1.972198,-2.674103
6.039787,0.021362,1.001709,-0.113892,-0.392914,1.575470,-0.766754
6.039934,0.012207,1.004395,-0.116943,2.349854,-1.186371,0.000000
